Pangolin,Count,Percentage
AY.4,835337,9.345630129701934
BA.2,795613,8.901203734998624
BA.1.1,686051,7.675439847764605
B.1.1.7,634261,7.096020781666415
BA.1,317877,3.5563621253928193
AY.103,247178,2.7653918887819704
AY.44,214364,2.3982735795534325
BA.1.17.2,180822,2.023010511102661
BA.2.12.1,170814,1.9110424475090964
AY.3,142169,1.5905663102551357
BA.2.9,130423,1.4591537528040963
AY.43,129925,1.4535822004789969
BA.5.2.1,125607,1.4052730379493197
BA.1.15,123167,1.3779746691275474
AY.25,121369,1.3578589039056022
B.1.617.2,101978,1.140915186765035
BA.5.1,97307,1.0886567110410603
AY.122,96354,1.077994684202065
BA.5.2,89232,0.9983147732394986
AY.4.2,88627,0.991546120314428
XBB.1.5,88281,0.9876751221126521
B.1.2,84159,0.9415587793735762
unclassifiable,74360,0.8319289776995821
AY.100,67989,0.7606511466489629
BQ.1.1,63230,0.7074081395904327
AY.25.1,58708,0.6568166544215581
BA.1.1.18,58118,0.6502158193376051
B.1.177,56190,0.6286456328259753
B.1,53776,0.60163814826214
AY.5,52081,0.582674732215868
BA.2.3,47222,0.5283129395498879
BA.1.15.1,44910,0.5024466163056514
AY.98,43811,0.4901511624797793
AY.39,41927,0.46907324163542735
BA.5.5,37415,0.41859363502729785
B.1.526,37245,0.41669169949463336
AY.26,34300,0.3837434633552403
AY.47,33697,0.3769971861423187
BA.4.1,32582,0.3645227266192548
B.1.429,32000,0.3580113943838976
BE.1.1,31100,0.3479423239168505
AY.119,30840,0.34503348133748135
AY.120,30614,0.3425050258646451
AY.4.2.2,30299,0.33898085120117855
BA.4.6,29963,0.3352217315601477
BA.1.18,29754,0.3328834696405778
AY.6,28528,0.3191671580932447
BA.2.10,28152,0.3149605242092339
JN.1,27858,0.31167129452333187
BA.1.17,25788,0.2885124324491235
BA.1.20,25477,0.285033009209955
B.1.1,24553,0.27469543019711995
BA.1.1.1,24500,0.2741024738251716
BQ.1,24463,0.27368852315041525
AY.126,24219,0.27095868626823805
BA.5.6,23334,0.2610574336423083
AY.20,21176,0.2369140402335443
P.1,19984,0.22357811579274406
BA.4,19916,0.22281734157967828
BF.7,19767,0.22115035102457828
AY.9.2,19715,0.22056858250870445
AY.4.2.1,18878,0.2112043469743506
HV.1,18793,0.21025337920801837
AY.118,18099,0.2024890070923176
AY.75,17310,0.19366178864953962
BA.1.1.14,15852,0.1773498944929233
BA.2.23,15446,0.1728076249266776
BA.1.1.15,15435,0.17268455850985812
AY.9,15253,0.17064836870429972
BA.1.16,15134,0.16931701383143458
AY.46.6,14943,0.1671801333212057
AY.121,14882,0.1664976741006614
BA.2.1,14745,0.16496493781845534
B.1.160,14739,0.16489781068200834
BE.1,14538,0.1626490516110345
B.1.427,14515,0.16239173092132106
AY.98.1,14220,0.1590913133793445
JN.1.4,14172,0.15855429628776865
AY.3.1,14089,0.1576257042335854
BA.5,13976,0.15636147649716728
AY.46.5,13916,0.1556902051326975
BF.5,13647,0.15268067184865786
BF.10,13553,0.15162901337765514
B.1.1.519,13477,0.15077873631599337
AY.117,13407,0.14999558639077862
B.1.637,12322,0.13785676254994958
AY.4.6,11669,0.13055109253330316
AY.125,11640,0.13022664470714276
AY.42,11612,0.12991338473705685
AY.127,11425,0.12782125565112595
D.2,11420,0.12776531637075347
AY.14,11359,0.12708285715020917
AY.54,10976,0.1227979082736769
BA.5.2.9,10165,0.11372455699725997
CH.1.1,10020,0.11210231786645795
AY.129,9890,0.11064789657677335
KP.3.1.1,9693,0.10844388893009749
AY.119.2,9602,0.10742579402731828
BA.1.1.13,9529,0.10660908053388002
AY.33,9435,0.10555742206287731
B.1.243,9253,0.10352123225731891
AY.36,8965,0.10029912970786381
XBB.1.16,8955,0.10018725114711885
B.1.351,8881,0.09935934979760609
BA.5.2.20,8847,0.09897896269107319
FL.1.5.1,8801,0.09846432131164634
AY.7.1,8769,0.09810630991726245
BA.5.1.22,8578,0.09596942940703355
AY.113,8142,0.09109152415855296
BA.5.1.30,7896,0.08833931156422674
XBB.1.16.6,7889,0.08826099657170527
AY.111,7811,0.08738834379789451
BA.2.18,7769,0.08691845384276564
BA.2.8,7476,0.08364041201293808
BA.5.1.1,7240,0.08100007797935685
EG.5.1.1,7183,0.08036237018311052
BF.26,7031,0.078661816059787
XBB.1,6817,0.07626761485984469
B,6808,0.07616692415517422
AY.39.1,6745,0.07546208922248092
BA.5.1.10,6693,0.07488032070660709
BA.5.1.23,6672,0.07464537572904266
BA.1.1.2,6665,0.07456706073652118
BD.1,6649,0.07438805503932923
KP.2.3,6313,0.0706289353982983
B.1.258,6307,0.07056180826185132
B.1.1.529,6242,0.06983459761700904
B.1.177.7,6212,0.06949896193477413
AY.43.6,6128,0.0685591820245164
BA.2.37,6091,0.06814523134976003
BA.5.1.3,5978,0.06688100361334187
Q.3,5927,0.06631042295354253
BF.1,5827,0.06519163734609286
BE.3,5710,0.06388265818537674
AY.34,5686,0.06361414963958881
AY.46,5454,0.06101856703030555
AY.7,5423,0.060671743491996145
B.1.1.37,5276,0.05902712864904512
AY.13,5245,0.058680305110735714
BA.2.36,5202,0.058199227299532356
JN.1.1,5174,0.057885967329446446
BA.5.2.21,5158,0.0577069616322545
BF.28,5146,0.057572707359360535
BA.5.2.6,5113,0.05720350810890214
AY.46.4,5084,0.056879060282741735
BQ.1.2,4976,0.05567077182669608
B.1.177.4,4951,0.055391075424833666
BA.5.2.3,4849,0.05424991410523499
AY.99.2,4847,0.05422753839308599
BQ.1.1.4,4781,0.053489139892169205
BA.5.9,4777,0.05344438846787122
B.1.621,4747,0.053108752785636315
AY.39.1.1,4733,0.05295212280059336
AD.2,4724,0.05285143209592289
BA.1.1.12,4698,0.052560547837985964
B.1.234,4697,0.05254935998191148
XBB.1.16.11,4693,0.052504608557613484
AY.4.8,4673,0.05228085143612355
BF.11,4524,0.05061386088102352
AY.114,4515,0.05051317017635305
BF.27,4493,0.05026703734271413
EG.5.1,4378,0.048980433894146996
BQ.1.1.20,4334,0.04848816822686913
BA.4.4,4325,0.048387477522198664
BA.2.12,4307,0.04818609611285772
BA.5.1.5,4284,0.04792877542314429
BF.21,4284,0.04792877542314429
EG.5.1.3,4137,0.046284160580193266
XBB.1.5.7,4120,0.04609396702692682
B.1.240,4049,0.045299629245637546
XBB.1.5.13,4025,0.045031120699849624
BQ.1.12,3984,0.044572418600795256
BQ.1.8,3966,0.04437103719145431
B.1.177.57,3945,0.04413609221388988
B.1.1.222,3931,0.043979462228846924
B.1.369,3897,0.04359907512231403
XBB.1.9.1,3888,0.04349838441764356
AY.116.1,3880,0.04340888156904759
BA.1.1.11,3877,0.0433753180008241
AY.34.1,3860,0.04318512444755765
BE.1.1.2,3779,0.04227890810552341
KP.3.1,3746,0.041909708855065016
BA.5.1.2,3712,0.041529321748532126
BA.5.1.24,3594,0.0402091547317415
BQ.1.1.3,3580,0.04005252474669855
P.1.17,3577,0.04001896117847506
B.1.221,3548,0.03969451335231465
BA.2.7,3513,0.03930293838970726
AY.4.2.3,3496,0.03911274483644082
BN.1.3,3495,0.039101556980366325
CH.1.1.1,3485,0.03898967841962135
BF.8,3403,0.03807227422151261
AY.110,3295,0.03686398576546696
AY.120.1,3272,0.03660666507575353
AY.107,3255,0.03641647152248709
AY.4.5,3232,0.03615915083277366
BA.1.14,3197,0.035767575870166275
BN.1.3.1,3145,0.03518580735429244
DV.6,3132,0.03504036522532398
HK.3,3132,0.03504036522532398
JN.1.7,3122,0.03492848666457901
R.1,3112,0.034816608103834044
BA.5.8,3096,0.0346376024066421
BQ.1.10,3077,0.034425033141226656
A.1,3067,0.03431315458048169
P.1.10,3062,0.0342572153001092
XBB.1.16.1,3027,0.03386564033750182
BQ.1.1.18,3026,0.033854452481427315
AY.43.4,3025,0.03384326462535282
BQ.1.14,3006,0.03363069535993739
JN.1.4.5,2987,0.033418126094521945
B.1.1.311,2965,0.03317199326088301
BF.7.5,2955,0.033060114700138046
BA.1.12,2953,0.033037738987989056
EG.5.1.4,2935,0.03283635757864811
KP.2,2896,0.032400031191742736
B.1.575,2893,0.032366467623519246
BA.2.10.1,2893,0.032366467623519246
BQ.1.11,2884,0.03226577691884878
BF.7.4,2878,0.03219864978240179
JD.1.1,2874,0.03215389835810381
B.1.525,2835,0.03171757197119843
BA.4.2,2829,0.03165044483475145
XBB.1.16.15,2766,0.03094560990205815
BA.5.3.1,2737,0.030621162075897747
BA.2.86.1,2730,0.030542847083376266
KP.3.3,2700,0.03020721140114136
XE,2675,0.029927514999278947
EG.5.1.6,2664,0.029804448582459477
AY.2,2659,0.029748509302086994
BA.5.1.25,2649,0.029636630741342023
AY.1,2634,0.029468812900224572
B.1.177.45,2592,0.02899892294509571
B.1.177.81,2592,0.02899892294509571
JG.3,2570,0.028752790111456778
BN.1.5,2564,0.0286856629750098
BQ.1.1.5,2564,0.0286856629750098
BF.14,2560,0.028640911550711808
BQ.1.3.2,2549,0.028517845133892345
BA.5.2.35,2547,0.02849546942174335
B.1.177.86,2530,0.02830527586847691
BN.1,2521,0.028204585163806434
AY.112,2509,0.028070330890912473
B.1.311,2477,0.027712319496528578
BA.5.2.34,2468,0.027611628791858103
BQ.1.18,2460,0.02752212594326213
BA.1.19,2448,0.02738787167036817
BA.4.6.5,2434,0.027231241685325213
BF.4,2353,0.026325025343290974
BA.5.2.13,2339,0.02616839535824802
XBB.1.5.15,2337,0.026146019646099024
B.1.1.307,2321,0.02596701394890707
B.1.595,2309,0.025832759676013114
JN.1.8.1,2291,0.025631378266672174
BA.5.11,2287,0.025586626842374182
GJ.1.2,2281,0.025519499705927203
B.40,2281,0.025519499705927203
BQ.1.1.2,2272,0.02541880900125673
LB.1.7,2267,0.025362869720884248
AY.4.3,2225,0.024892979765755382
XBB.1.5.18,2224,0.024881791909680883
BA.1.10,2222,0.024859416197531892
B.1.1.369,2218,0.024814664773233904
BA.2.13,2205,0.024669222644265448
XBB.1.9.2,2183,0.024423089810626516
BQ.1.5,2174,0.024322399105956048
BQ.1.1.8,2162,0.024188144833062083
C.37,2144,0.023986763423721143
BQ.1.1.1,2143,0.023975575567646644
B.1.36.17,2105,0.023550437036815766
AY.124,2097,0.023460934188219793
B.1.623,2083,0.023304304203176838
BA.5.3.3,2059,0.023035795657388912
B.1.1.1,2048,0.02291272924056945
B.1.400,2048,0.02291272924056945
XBB.1.5.49,2038,0.022800850679824482
BA.2.22,2037,0.022789662823749984
AY.36.1,2036,0.022778474967675485
FD.2,2027,0.022677784263005017
BA.5.3,2023,0.02263303283870703
BQ.1.1.32,2012,0.022509966421887562
BA.1.1.4,1992,0.022286209300397628
AY.37,1986,0.022219082163950646
XBB.1.15,1985,0.02220789430787615
BF.24,1983,0.022185518595727156
AY.90,1967,0.022006512898535207
AY.67,1966,0.02199532504246071
AY.121.1,1952,0.021838695057417756
BA.5.1.6,1949,0.021805131489194267
AY.5.3,1922,0.02150305937518285
B.1.561,1920,0.021480683663033857
BQ.1.1.69,1911,0.021379992958363386
BA.2.56,1900,0.02125692654154392
BA.5.1.27,1863,0.02084297586678754
AY.4.9,1856,0.020764660874266063
BF.7.4.1,1847,0.02066397016959559
KP.2.2,1844,0.020630406601372102
B.1.1.318,1841,0.020596843033148612
XBB.1.5.1,1823,0.02039546162380767
BQ.1.1.7,1815,0.020305958775211696
DY.3,1783,0.019947947380827794
BA.1.15.2,1770,0.019802505251859337
BA.4.1.1,1770,0.019802505251859337
B.1.232,1748,0.01955637241822041
BQ.1.23,1746,0.019533996706071415
AY.43.8,1739,0.019455681713549937
B.1.517,1729,0.01934380315280497
BE.1.4,1726,0.01931023958458148
AY.8,1725,0.01929905172850698
FL.3,1722,0.019265488160283492
XBF,1714,0.019175985311687516
BA.2.3.17,1711,0.019142421743464026
BN.1.2,1708,0.019108858175240537
AY.64,1699,0.019008167470570065
B.1.1.434,1698,0.01899697961449557
BA.5.3.2,1692,0.018929852478048587
BE.1.1.1,1687,0.018873913197676104
AY.23,1677,0.018762034636931133
B.1.177.44,1674,0.018728471068707644
B.1.177.16,1658,0.018549465371515694
BA.2.5,1652,0.018482338235068715
FL.4,1645,0.018404023242547238
XBB.1.5.20,1643,0.018381647530398244
CH.1.1.2,1638,0.01832570825002576
B.1.177.54,1637,0.018314520393951265
P.2,1635,0.01829214468180227
BA.5.2.22,1634,0.018280956825727772
AY.62,1628,0.018213829689280793
BQ.1.13,1622,0.01814670255283381
B.1.177.15,1614,0.018057199704237838
B.1.1.39,1608,0.017990072567790855
BF.7.6,1603,0.017934133287418372
JN.1.39,1595,0.0178446304388224
XBB.1.5.17,1593,0.017822254726673405
BA.1.1.9,1589,0.017777503302375416
BA.1.21,1585,0.017732751878077428
B.1.177.65,1582,0.01769918830985394
AY.4.1,1576,0.01763206117340696
BA.2.38,1570,0.017564934036959978
LB.1,1561,0.017464243332289506
BQ.1.13.1,1559,0.01744186762014051
BA.5.1.18,1556,0.017408304051917022
DN.2,1555,0.017397116195842523
BA.2.75.2,1539,0.017218110498650577
HF.1,1539,0.017218110498650577
BA.5.2.26,1519,0.01699435337716064
AY.48,1510,0.016893662672490168
XBB.1.5.10,1495,0.016725844831372717
XBB.1.5.32,1493,0.016703469119223723
EG.6.1,1485,0.01661396627062775
BA.2.41,1484,0.016602778414553255
AY.4.10,1484,0.016602778414553255
P.1.15,1482,0.01658040270240426
GE.1,1476,0.01651327556595728
BA.5.1.34,1471,0.016457336285584795
BA.2.9.3,1468,0.016423772717361305
AY.41,1456,0.016289518444467344
BA.5.5.1,1450,0.016222391308020362
B.1.177.56,1445,0.01616645202764788
AY.57,1421,0.015897943481859952
JF.1.1,1420,0.015886755625785457
BA.5.2.28,1420,0.015886755625785457
BA.2.65,1408,0.015752501352891496
XBB.2.3,1406,0.015730125640742502
EG.1,1397,0.01562943493607203
BA.2.14,1394,0.01559587136784854
B.1.177.8,1392,0.015573495655699546
B.1.596,1392,0.015573495655699546
BF.6,1370,0.015327362822060618
B.1.177.87,1367,0.015293799253837129
BA.4.1.8,1367,0.015293799253837129
B.1.1.372,1355,0.015159544980943164
BA.2.48,1355,0.015159544980943164
AY.16,1353,0.015137169268794173
AY.35,1348,0.015081229988421688
BQ.1.1.10,1344,0.015036478564123702
AY.10,1338,0.01496935142767672
AY.29,1333,0.014913412147304236
XBB.1.5.52,1332,0.014902224291229739
AY.4.15,1325,0.014823909298708263
KP.1.1.3,1323,0.014801533586559267
XBB.1.5.48,1323,0.014801533586559267
AY.65,1322,0.01479034573048477
B.1.177.17,1318,0.014745594306186783
B.1.565,1315,0.014712030737963294
AY.4.4,1314,0.014700842881888797
XBB.1.9,1314,0.014700842881888797
B.1.582,1308,0.014633715745441814
BA.1.13,1295,0.014488273616473356
BF.13,1293,0.014465897904324366
KP.3,1292,0.014454710048249867
B.1.1.317,1286,0.014387582911802886
XBB.1.5.16,1281,0.014331643631430403
AY.84,1279,0.01430926791928141
KP.3.2,1271,0.014219765070685434
JN.2,1268,0.014186201502461944
AY.46.1,1266,0.014163825790312948
XBB.1.5.12,1264,0.014141450078163958
B.1.241,1260,0.01409669865386597
XBB.1.5.24,1244,0.01391769295667402
BA.1.1.10,1237,0.013839377964152544
BA.5.2.27,1237,0.013839377964152544
FU.1,1227,0.013727499403407575
BQ.1.1.6,1224,0.013693935835184084
AY.120.2.1,1216,0.01360443298658811
EF.1,1212,0.013559681562290123
BA.5.1.12,1209,0.013526117994066634
XBB.1.5.4,1208,0.013514930137992136
XB,1203,0.013458990857619651
BQ.1.1.24,1197,0.01339186372117267
GS.4.1,1196,0.013380675865098174
AY.45,1193,0.013347112296874684
BQ.1.1.41,1193,0.013347112296874684
BK.1,1190,0.013313548728651195
B.1.258.17,1187,0.013279985160427702
B.1.36,1183,0.013235233736129715
XBB.1.5.33,1179,0.013190482311831729
B.1.177.10,1179,0.013190482311831729
AY.109,1160,0.012977913046416288
B.1.609,1158,0.012955537334267297
BA.5.2.7,1153,0.012899598053894812
CL.1,1151,0.012877222341745818
GK.1.1,1150,0.012866034485671321
BQ.1.1.23,1149,0.012854846629596822
AY.80,1146,0.012821283061373333
A,1146,0.012821283061373333
B.1.621.1,1141,0.01276534378100085
BA.5.2.2,1136,0.012709404500628366
XBB.1.5.31,1129,0.01263108950810689
B.1.1.291,1126,0.012597525939883397
B.1.177.11,1123,0.012563962371659907
AY.25.3,1119,0.012519210947361921
LB.1.3,1113,0.012452083810914939
XBB.1.5.51,1111,0.012429708098765946
BF.7.20,1108,0.012396144530542455
XBB.1.5.46,1104,0.012351393106244469
BA.2.47,1099,0.012295453825871983
EF.1.1,1098,0.012284265969797486
B.1.160.16,1093,0.012228326689425003
B.1.1.279,1084,0.012127635984754533
JF.4,1083,0.012116448128680036
B.1.110.3,1081,0.012094072416531041
BA.2.3.20,1081,0.012094072416531041
KP.3.2.3,1077,0.012049320992233055
BA.5.2.31,1076,0.012038133136158558
BN.1.4.4,1073,0.012004569567935068
AY.70,1069,0.01195981814363708
HK.6,1065,0.011915066719339094
AY.122.3,1056,0.011814376014668622
AY.32,1056,0.011814376014668622
BG.5,1052,0.011769624590370635
AY.5.4,1046,0.011702497453923653
BA.5.2.23,1045,0.011691309597849158
B.1.177.6,1044,0.01168012174177466
JN.1.13.1,1044,0.01168012174177466
JN.1.9,1042,0.011657746029625667
BQ.1.1.22,1039,0.011624182461402175
AY.4.7,1037,0.011601806749253183
B.1.93,1037,0.011601806749253183
BQ.1.25,1034,0.011568243181029692
BF.2,1034,0.011568243181029692
KP.3.1.4,1027,0.011489928188508214
XBB,1026,0.011478740332433719
BQ.1.1.15,1022,0.01143398890813573
B.1.577,1022,0.01143398890813573
B.1.426,1019,0.011400425339912241
KP.1.1.1,1018,0.011389237483837742
BQ.1.15,1015,0.011355673915614253
FL.5,1011,0.011310922491316266
XBB.1.5.37,1010,0.01129973463524177
BQ.1.1.51,1010,0.01129973463524177
DU.1,1010,0.01129973463524177
XBB.1.5.21,1006,0.011254983210943781
XBB.1.5.11,1006,0.011254983210943781
B.1.1.316,1005,0.011243795354869286
BQ.1.1.68,1000,0.0111878560744968
BA.5.1.35,999,0.011176668218422304
B.1.1.70,995,0.011131916794124317
AY.87,994,0.01112072893804982
BA.5.2.18,994,0.01112072893804982
BA.4.1.6,991,0.01108716536982633
BA.1.5,989,0.011064789657677336
C.36.3,987,0.011042413945528342
BA.2.23.1,982,0.010986474665155859
A.2.5,980,0.010964098953006865
AY.52,963,0.01077390539974042
BA.2.26,960,0.010740341831516929
AY.51,959,0.010729153975442432
LP.1,951,0.010639651126846459
XBB.1.5.35,949,0.010617275414697465
BQ.1.25.1,948,0.010606087558622967
JN.1.2,946,0.010583711846473973
AY.46.2,945,0.010572523990399476
KP.1.1,940,0.010516584710026993
AY.38,939,0.010505396853952496
XBB.1.5.47,937,0.010483021141803503
B.1.177.18,937,0.010483021141803503
XBB.1.5.72,936,0.010471833285729005
BE.2,932,0.010427081861431018
AY.106,931,0.010415894005356521
FU.2,926,0.010359954724984037
FL.3.1,925,0.01034876686890954
XBB.1.42.2,924,0.010337579012835043
XBB.1.5.65,922,0.010315203300686051
JN.1.4.2,921,0.010304015444611554
EG.5.1.13,919,0.010281639732462561
B.1.320,918,0.010270451876388063
Q.4,916,0.01024807616423907
JN.1.16.1,912,0.010203324739941084
BA.1.1.16,903,0.01010263403527061
B.1.389,899,0.010057882610972624
HV.1.1,899,0.010057882610972624
BQ.1.1.28,897,0.01003550689882363
B.1.1.416,895,0.010013131186674637
BF.36,894,0.01000194333060014
BA.5.1.4,887,0.009923628338078663
BA.4.6.1,886,0.009912440482004166
XAZ,878,0.00982293763340819
B.1.1.63,877,0.009811749777333695
EG.5.1.16,875,0.009789374065184701
BF.39,870,0.009733434784812218
BA.2.21,869,0.00972224692873772
CK.1,867,0.009699871216588727
P.1.13,860,0.009621556224067249
B.1.177.5,858,0.009599180511918255
MC.16,855,0.009565616943694765
AY.4.2.5,853,0.009543241231545771
XBB.1.5.19,851,0.009520865519396777
JN.1.22,846,0.009464926239024294
AY.116,844,0.0094425505268753
AY.68,840,0.009397799102577313
XBB.1.5.67,839,0.009386611246502816
KS.1,837,0.009364235534353822
BA.4.7,834,0.009330671966130332
AY.105,831,0.009297108397906841
JN.1.18,831,0.009297108397906841
XBB.1.5.95,828,0.009263544829683352
B.1.1.198,828,0.009263544829683352
BA.1.1.8,828,0.009263544829683352
BA.2.50,822,0.00919641769323637
BA.2.6,821,0.009185229837161874
DV.1.1,821,0.009185229837161874
B.1.177.58,816,0.00912929055678939
B.1.177.9,815,0.009118102700714892
B.1.588,815,0.009118102700714892
B.1.509,813,0.0090957269885659
B.1.160.30,812,0.009084539132491402
EF.2,810,0.009062163420342408
B.1.1.301,810,0.009062163420342408
AY.101,806,0.009017411996044422
BA.2.31,800,0.008950284859597441
KP.3.2.4,800,0.008950284859597441
B.1.375,797,0.00891672129137395
BF.7.21,793,0.008871969867075963
W.4,792,0.008860782011001466
FL.2,791,0.00884959415492697
BA.2.9.1,789,0.008827218442777975
BF.11.2,787,0.008804842730628981
B.1.349,785,0.008782467018479989
B.1.367,785,0.008782467018479989
B.1.568,782,0.008748903450256498
FL.2.3,780,0.008726527738107505
EU.1.1,779,0.008715339882033008
B.1.177.69,779,0.008715339882033008
BA.1.8,779,0.008715339882033008
AY.134,778,0.008704152025958511
BA.2.39,777,0.008692964169884016
BN.1.7,776,0.008681776313809517
XBB.1.5.2,776,0.008681776313809517
DS.3,775,0.00867058845773502
BF.7.24,775,0.00867058845773502
B.1.391,775,0.00867058845773502
BQ.1.10.1,774,0.008659400601660525
AY.74,773,0.008648212745586028
JN.1.42,772,0.00863702488951153
AY.3.3,769,0.00860346132128804
XBB.2,768,0.008592273465213542
B.1.139,766,0.00856989775306455
BA.2.49,764,0.008547522040915556
BA.2.3.2,758,0.008480394904468575
JN.1.19,757,0.008469207048394078
B.1.564,756,0.008458019192319583
AY.4.14,755,0.008446831336245084
BQ.1.3,750,0.0083908920558726
BG.2,747,0.00835732848764911
B.1.551,747,0.00835732848764911
BA.1.7,746,0.008346140631574614
BR.2.1,740,0.008279013495127632
BQ.1.2.3,738,0.00825663778297864
BQ.1.1.45,738,0.00825663778297864
B.1.409,736,0.008234262070829645
JG.3.1,735,0.00822307421475515
B.1.177.19,735,0.00822307421475515
AY.85,735,0.00822307421475515
BE.4,734,0.008211886358680653
XBB.2.3.2,733,0.008200698502606154
BA.2.9.2,728,0.008144759222233672
B.1.371,728,0.008144759222233672
B.1.126,727,0.008133571366159175
BQ.1.8.2,723,0.008088819941861187
BQ.1.3.1,720,0.008055256373637697
B.3,719,0.008044068517563199
B.1.177.20,718,0.008032880661488703
BA.2.76,717,0.008021692805414206
BA.5.6.2,717,0.008021692805414206
BQ.1.6,716,0.00801050494933971
AY.11,711,0.007954565668967226
XBB.1.5.66,709,0.007932189956818231
FD.4,707,0.007909814244669239
AY.92,706,0.007898626388594742
AY.7.2,706,0.007898626388594742
MC.24,705,0.007887438532520243
BA.5.1.17,700,0.007831499252147761
MC.13,699,0.007820311396073264
B.1.1.207,697,0.00779793568392427
B.1.1.10,697,0.00779793568392427
BN.1.2.1,697,0.00779793568392427
BM.1.1.3,696,0.007786747827849773
BA.5.5.2,694,0.00776437211570078
HZ.1,693,0.007753184259626284
B.1.1.28,690,0.007719620691402793
DT.2,690,0.007719620691402793
BF.7.22,687,0.007686057123179302
BE.1.2,685,0.007663681411030309
CH.1.1.19,685,0.007663681411030309
BA.2.13.1,685,0.007663681411030309
BQ.1.1.52,684,0.007652493554955811
P.1.4,683,0.007641305698881315
BA.2.72,677,0.0075741785624343335
JN.1.32,672,0.007518239282061851
B.1.1.25,672,0.007518239282061851
B.1.617.1,668,0.0074734878577638626
CQ.2,668,0.0074734878577638626
JN.1.7.5,667,0.007462300001689366
JD.1.1.1,667,0.007462300001689366
BA.2.52,666,0.007451112145614869
JF.1,663,0.007417548577391378
BQ.1.1.13,660,0.007383985009167889
AY.91,658,0.0073616092970188955
XBB.1.16.2,658,0.0073616092970188955
EM.1,655,0.007328045728795405
AP.1,654,0.007316857872720907
BA.2.75.5,644,0.00720497931197594
HK.3.2,642,0.007182603599826946
JN.1.16,641,0.00717141574375245
CK.2.1,641,0.00717141574375245
DN.1.1,638,0.007137852175528959
B.1.361,638,0.007137852175528959
B.1.324,636,0.007115476463379965
AY.60,634,0.007093100751230972
BN.1.4,634,0.007093100751230972
BA.2.2,633,0.007081912895156474
AY.43.9,632,0.007070725039081979
BF.11.1,627,0.0070147857587094945
B.1.1.348,622,0.00695884647833701
BA.2.32,622,0.00695884647833701
XEC,619,0.006925282910113519
EG.5.1.8,617,0.006902907197964526
B.3.1,616,0.0068917193418900295
B.33,616,0.0068917193418900295
EG.5.1.14,614,0.006869343629741036
KQ.1,613,0.006858155773666539
BA.5.2.19,612,0.006846967917592042
BE.1.2.1,611,0.006835780061517546
B.1.1.464,610,0.006824592205443048
B.1.177.62,610,0.006824592205443048
BA.5.3.4,608,0.006802216493294055
BA.5.1.21,603,0.00674627721292157
BA.5.1.33,600,0.006712713644698081
BF.7.19,599,0.006701525788623584
AY.98.1.1,597,0.006679150076474591
B.1.396,595,0.006656774364325597
XBB.1.16.9,594,0.006645586508251099
BQ.1.28,592,0.006623210796102106
B.1.1.269,588,0.00657845937180412
B.1.239,587,0.006567271515729622
CH.1.1.25,584,0.006533707947506131
XBB.2.6,583,0.006522520091431635
JN.1.6,583,0.006522520091431635
XBB.1.5.30,581,0.006500144379282642
BU.1,581,0.006500144379282642
FL.10,576,0.006444205098910158
JN.1.8,575,0.0064330172428356605
BA.5.2.16,575,0.0064330172428356605
AY.88,575,0.0064330172428356605
AY.58,572,0.006399453674612171
C.30,571,0.006388265818537673
CK.2.1.1,570,0.006377077962463176
CH.1.1.12,570,0.006377077962463176
BA.2.40.1,565,0.006321138682090693
B.1.265,564,0.0063099508260161955
HN.1,560,0.006265199401718209
P.1.7,559,0.006254011545643712
B.1.177.43,558,0.006242823689569216
BA.2.16,556,0.006220447977420221
BA.2.20,552,0.006175696553122234
BF.3,551,0.006164508697047738
BQ.1.1.67,551,0.006164508697047738
BA.5.2.57,551,0.006164508697047738
BA.1.1.7,548,0.006130945128824247
BF.7.23,548,0.006130945128824247
B.1.1.51,547,0.00611975727274975
JN.6,547,0.00611975727274975
XBB.1.5.14,546,0.006108569416675254
XBB.1.5.77,546,0.006108569416675254
BC.1,546,0.006108569416675254
C.35,545,0.006097381560600757
B.1.1.289,545,0.006097381560600757
CH.1.1.6,545,0.006097381560600757
JN.1.11.1,545,0.006097381560600757
B.1.258.7,541,0.006052630136302769
B.1.404,539,0.006030254424153775
XDA,539,0.006030254424153775
AY.132,539,0.006030254424153775
BA.5.1.11,538,0.006019066568079279
BA.5.2.33,536,0.005996690855930286
AY.81,535,0.005985502999855789
BL.1,535,0.005985502999855789
B.1.177.30,533,0.005963127287706795
GK.2,531,0.005940751575557801
CM.2,531,0.005940751575557801
XBB.1.5.59,530,0.005929563719483304
CR.1.1,530,0.005929563719483304
AZ.3,530,0.005929563719483304
AY.122.4,529,0.005918375863408808
BF.7.7,528,0.005907188007334311
BQ.1.1.31,526,0.005884812295185318
JN.3,525,0.005873624439110821
B.1.1.432,524,0.005862436583036324
HF.1.1,523,0.0058512487269618265
EG.5.2,523,0.0058512487269618265
BA.2.19,523,0.0058512487269618265
B.1.222,520,0.005817685158738337
BA.5.2.58,516,0.005772933734440349
CN.1,514,0.005750558022291356
XBB.1.5.62,513,0.0057393701662168594
XBB.2.3.3,511,0.005716994454067865
XBB.1.5.34,507,0.005672243029769878
B.1.258.3,506,0.005661055173695382
AY.30,506,0.005661055173695382
BF.25,505,0.005649867317620885
BA.5.1.15,505,0.005649867317620885
LB.1.3.2,502,0.005616303749397394
